0.09576473636221827,0.4599967463996354,0.5037636080335129,0.012289600157678104,0.03318954369593918
0.4471596918676275,0.011146729955701984,0.3223353149150886,0.5140773888830334,0.637342841505322
0.9515714023922606,0.5187559936893255,0.04351776421875864,0.9530857758452959,0.2957286355945402
0.8886058637940111,0.9983685005324501,0.7516939425420931,0.8399726936943934,0.2611516573232986
0.31822161023367845,0.43352355918863705,0.3742123367432306,0.8646485930905654,0.6065736399977614
0.45833789648268075,0.4782981423833147,0.47211700321935246,0.6746514884823903,0.7648041983872133
0.523753555885669,0.7993347726209976,0.9965892399889619,0.39548991661403554,0.7021291365565011
0.41217075061881736,0.8643617070031338,0.8537199298250773,0.46067043065899305,0.5653262658007231
0.5033679075291092,0.511051619687166,0.7012322352368112,0.03180197117478645,0.9276828974372976
0.24737558092690026,0.054391981952636836,0.411028515996127,0.6614925442750009,0.1686688852978815
0.7917286661070931,0.900172033217933,0.6294755024083244,0.9766767113529481,0.23944035052921986
0.7313619433521614,0.9748454470036463,0.6991593042822998,0.3429904779803564,0.071693317384952
0.46763827324782736,0.6441250200201283,0.6635431783179441,0.841435821889506,0.17661365362918402
0.9815466233574344,0.3087792885307853,0.5899799117295738,0.145062595456255,0.09231601089698172
0.3267185651326261,0.10062448182384576,0.6725422171321712,0.6174244211528122,0.712371026481643
0.128474934935067,0.9323371050109936,0.28063777586346694,0.500113831755525,0.010089595503608106
0.12386655600741825,0.8386408128773665,0.09197789380132082,0.3606059311891797,0.4405675373266952
0.34467960447342294,0.12231763921585437,0.799836375746282,0.7442266230444392,0.589810183078189
0.13589175148745947,0.8957294713979832,0.07345952153771507,0.6135555787881486,0.07512634693059173
0.8723618030005693,0.3312556683360911,0.0014569115989225834,0.29898505285876287,0.736893574106622
0.34396438940391927,0.2050214957100549,0.8980184556561878,0.2186906302281958,0.4314206957685487
0.8428182083637397,0.15169477812861065,0.4397032739459942,0.8451288696055549,0.9707117201429659
0.9740041710602516,0.22081439722678042,0.03753460938959219,0.12995991949226915,0.5319280611521622
0.473979284850235,0.2775065492446529,0.10101115188456222,0.7587800823581496,0.11846884400324575
0.7482284686231625,0.32635798272637684,0.9883449076789422,0.004516384929818873,0.7601702185587962
0.2249711378216035,0.030839121165504135,0.8631009454293268,0.6429146006714417,0.5175505652348519
